,index,Unnamed: 0,dteday,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,weeks_mean
1719,1719,1719,2011-03-13 15:00:00,1635,1,0,3,15,0,0,0,1,0.48,0.4697,0.39,0.3284,149,155,304,145.0
1720,1720,1720,2011-03-13 16:00:00,1636,1,0,3,16,0,0,0,1,0.46,0.4545,0.41,0.3881,124,132,256,142.0
1721,1721,1721,2011-03-13 17:00:00,1637,1,0,3,17,0,0,0,1,0.44,0.4394,0.41,0.3582,98,143,241,119.0
1722,1722,1722,2011-03-13 18:00:00,1638,1,0,3,18,0,0,0,1,0.4,0.4091,0.43,0.3582,55,92,147,84.0
1723,1723,1723,2011-03-13 19:00:00,1639,1,0,3,19,0,0,0,1,0.36,0.3333,0.5,0.3582,28,73,101,52.0
1724,1724,1724,2011-03-13 20:00:00,1640,1,0,3,20,0,0,0,1,0.32,0.303,0.57,0.2985,23,54,77,45.0
1725,1725,1725,2011-03-13 21:00:00,1641,1,0,3,21,0,0,0,1,0.3,0.2879,0.56,0.2537,9,49,58,44.0
1726,1726,1726,2011-03-13 22:00:00,1642,1,0,3,22,0,0,0,1,0.3,0.2727,0.56,0.3284,8,29,37,42.0
1727,1727,1727,2011-03-13 23:00:00,1643,1,0,3,23,0,0,0,1,0.26,0.2576,0.65,0.2239,5,23,28,41.0
1728,1728,1728,2011-03-14 00:00:00,1644,1,0,3,0,0,1,1,1,0.26,0.2727,0.65,0.1045,4,7,11,24.0
1729,1729,1729,2011-03-14 01:00:00,1645,1,0,3,1,0,1,1,1,0.26,0.2879,0.65,0.0896,0,1,1,8.0
1730,1730,1730,2011-03-14 02:00:00,1646,1,0,3,2,0,1,1,1,0.26,0.2879,0.65,0.0896,0,1,1,5.0
1731,1731,1731,2011-03-14 03:00:00,1647,1,0,3,3,0,1,1,1,0.26,0.2727,0.65,0.1343,0,3,3,2.0
1732,1732,1732,2011-03-14 04:00:00,1647,1,0,3,4,0,1,1,1,0.26,0.2727,0.65,0.1343,0,3,3,1.0
1733,1733,1733,2011-03-14 05:00:00,1648,1,0,3,5,0,1,1,1,0.24,0.2424,0.7,0.1343,0,8,8,3.0
1734,1734,1734,2011-03-14 06:00:00,1649,1,0,3,6,0,1,1,1,0.26,0.2727,0.65,0.1343,1,27,28,23.0
1735,1735,1735,2011-03-14 07:00:00,1650,1,0,3,7,0,1,1,2,0.28,0.3182,0.61,0.0,4,84,88,67.0
1736,1736,1736,2011-03-14 08:00:00,1651,1,0,3,8,0,1,1,2,0.3,0.303,0.56,0.1343,24,217,241,176.0
1737,1737,1737,2011-03-14 09:00:00,1652,1,0,3,9,0,1,1,1,0.32,0.303,0.53,0.3284,13,127,140,111.0
1738,1738,1738,2011-03-14 10:00:00,1653,1,0,3,10,0,1,1,1,0.34,0.3182,0.42,0.2537,27,57,84,77.0
1739,1739,1739,2011-03-14 11:00:00,1654,1,0,3,11,0,1,1,1,0.36,0.3333,0.4,0.2537,26,45,71,79.0
1740,1740,1740,2011-03-14 12:00:00,1655,1,0,3,12,0,1,1,1,0.38,0.3939,0.37,0.0,40,54,94,75.0
1741,1741,1741,2011-03-14 13:00:00,1656,1,0,3,13,0,1,1,1,0.38,0.3939,0.36,0.3284,24,51,75,68.0
1742,1742,1742,2011-03-14 14:00:00,1657,1,0,3,14,0,1,1,2,0.38,0.3939,0.34,0.0,27,52,79,73.0
1743,1743,1743,2011-03-14 15:00:00,1658,1,0,3,15,0,1,1,1,0.38,0.3939,0.37,0.1642,24,77,101,73.0
1744,1744,1744,2011-03-14 16:00:00,1659,1,0,3,16,0,1,1,1,0.4,0.4091,0.35,0.1045,27,80,107,73.0
1745,1745,1745,2011-03-14 17:00:00,1660,1,0,3,17,0,1,1,1,0.38,0.3939,0.4,0.194,42,229,271,131.0
1746,1746,1746,2011-03-14 18:00:00,1661,1,0,3,18,0,1,1,1,0.36,0.3636,0.4,0.1045,25,210,235,143.0
1747,1747,1747,2011-03-14 19:00:00,1662,1,0,3,19,0,1,1,1,0.36,0.3485,0.43,0.1343,17,133,150,91.0
1748,1748,1748,2011-03-14 20:00:00,1663,1,0,3,20,0,1,1,1,0.34,0.3182,0.46,0.2239,23,106,129,55.0
1749,1749,1749,2011-03-14 21:00:00,1664,1,0,3,21,0,1,1,1,0.34,0.3333,0.46,0.1343,5,58,63,56.0
1750,1750,1750,2011-03-14 22:00:00,1665,1,0,3,22,0,1,1,1,0.32,0.3333,0.49,0.1045,4,43,47,41.0
1751,1751,1751,2011-03-14 23:00:00,1666,1,0,3,23,0,1,1,1,0.32,0.3485,0.53,0.0,2,17,19,23.0
1752,1752,1752,2011-03-15 00:00:00,1667,1,0,3,0,0,2,1,1,0.32,0.3485,0.53,0.0,7,7,14,6.0
1753,1753,1753,2011-03-15 01:00:00,1668,1,0,3,1,0,2,1,1,0.3,0.303,0.62,0.0896,4,6,10,3.0
1754,1754,1754,2011-03-15 02:00:00,1669,1,0,3,2,0,2,1,1,0.3,0.303,0.62,0.0896,1,2,3,2.0
1755,1755,1755,2011-03-15 03:00:00,1669,1,0,3,3,0,2,1,1,0.3,0.303,0.62,0.0896,1,2,3,4.0
1756,1756,1756,2011-03-15 04:00:00,1670,1,0,3,4,0,2,1,1,0.24,0.2576,0.75,0.0896,1,1,2,2.0
1757,1757,1757,2011-03-15 05:00:00,1671,1,0,3,5,0,2,1,1,0.24,0.2273,0.75,0.194,0,11,11,5.0
1758,1758,1758,2011-03-15 06:00:00,1672,1,0,3,6,0,2,1,1,0.22,0.2273,0.8,0.194,3,32,35,33.0
1759,1759,1759,2011-03-15 07:00:00,1673,1,0,3,7,0,2,1,1,0.24,0.2424,0.75,0.1642,10,109,119,92.0
1760,1760,1760,2011-03-15 08:00:00,1674,1,0,3,8,0,2,1,1,0.26,0.2879,0.7,0.0896,23,259,282,195.0
1761,1761,1761,2011-03-15 09:00:00,1675,1,0,3,9,0,2,1,2,0.3,0.3333,0.7,0.0,10,147,157,127.0
1762,1762,1762,2011-03-15 10:00:00,1676,1,0,3,10,0,2,1,2,0.32,0.3182,0.66,0.194,22,56,78,61.0
1763,1763,1763,2011-03-15 11:00:00,1677,1,0,3,11,0,2,1,2,0.34,0.3182,0.57,0.2239,27,51,78,61.0
1764,1764,1764,2011-03-15 12:00:00,1678,1,0,3,12,0,2,1,2,0.36,0.3485,0.5,0.2239,32,70,102,80.0
1765,1765,1765,2011-03-15 13:00:00,1679,1,0,3,13,0,2,1,2,0.36,0.3333,0.57,0.2836,23,74,97,77.0
1766,1766,1766,2011-03-15 14:00:00,1680,1,0,3,14,0,2,1,2,0.38,0.3939,0.46,0.2985,14,74,88,70.0
1767,1767,1767,2011-03-15 15:00:00,1681,1,0,3,15,0,2,1,2,0.38,0.3939,0.43,0.2836,24,66,90,82.0
1768,1768,1768,2011-03-15 16:00:00,1682,1,0,3,16,0,2,1,2,0.38,0.3939,0.46,0.3284,21,93,114,99.0
1769,1769,1769,2011-03-15 17:00:00,1683,1,0,3,17,0,2,1,2,0.36,0.3485,0.62,0.194,22,195,217,229.0
1770,1770,1770,2011-03-15 18:00:00,1684,1,0,3,18,0,2,1,2,0.36,0.3333,0.62,0.2985,18,207,225,209.0
1771,1771,1771,2011-03-15 19:00:00,1685,1,0,3,19,0,2,1,2,0.34,0.3182,0.71,0.2836,14,138,152,129.0
1772,1772,1772,2011-03-15 20:00:00,1686,1,0,3,20,0,2,1,2,0.34,0.3182,0.71,0.2836,9,79,88,90.0
1773,1773,1773,2011-03-15 21:00:00,1687,1,0,3,21,0,2,1,3,0.32,0.3333,0.81,0.1045,2,53,55,73.0
1774,1774,1774,2011-03-15 22:00:00,1688,1,0,3,22,0,2,1,2,0.32,0.3182,0.87,0.1642,1,20,21,60.0
1775,1775,1775,2011-03-15 23:00:00,1689,1,0,3,23,0,2,1,2,0.32,0.3182,0.87,0.1642,1,17,18,29.0
1776,1776,1776,2011-03-16 00:00:00,1690,1,0,3,0,0,3,1,3,0.3,0.2879,0.93,0.2537,0,8,8,8.0
1777,1777,1777,2011-03-16 01:00:00,1691,1,0,3,1,0,3,1,3,0.3,0.2727,1.0,0.2985,1,2,3,4.0
1778,1778,1778,2011-03-16 02:00:00,1691,1,0,3,2,0,3,1,3,0.3,0.2727,1.0,0.2985,1,2,3,2.0
1779,1779,1779,2011-03-16 03:00:00,1692,1,0,3,3,0,3,1,2,0.28,0.2727,1.0,0.2239,1,2,3,3.0
1780,1780,1780,2011-03-16 04:00:00,1693,1,0,3,4,0,3,1,2,0.3,0.303,0.93,0.1642,0,1,1,2.0
1781,1781,1781,2011-03-16 05:00:00,1694,1,0,3,5,0,3,1,2,0.3,0.3182,0.93,0.1045,0,3,3,7.0
1782,1782,1782,2011-03-16 06:00:00,1695,1,0,3,6,0,3,1,2,0.3,0.3182,0.93,0.1045,1,30,31,42.0
1783,1783,1783,2011-03-16 07:00:00,1696,1,0,3,7,0,3,1,2,0.3,0.2879,0.93,0.194,10,101,111,116.0
1784,1784,1784,2011-03-16 08:00:00,1697,1,0,3,8,0,3,1,2,0.32,0.3182,0.93,0.0,26,227,253,247.0
1785,1785,1785,2011-03-16 09:00:00,1698,1,0,3,9,0,3,1,2,0.32,0.3333,0.93,0.1343,10,144,154,143.0
1786,1786,1786,2011-03-16 10:00:00,1699,1,0,3,10,0,3,1,2,0.36,0.3485,0.81,0.1642,19,49,68,61.0
1787,1787,1787,2011-03-16 11:00:00,1700,1,0,3,11,0,3,1,2,0.36,0.3485,0.81,0.1343,13,62,75,67.0
1788,1788,1788,2011-03-16 12:00:00,1701,1,0,3,12,0,3,1,2,0.4,0.4091,0.71,0.1045,23,65,88,82.0
1789,1789,1789,2011-03-16 13:00:00,1702,1,0,3,13,0,3,1,2,0.4,0.4091,0.76,0.1343,18,81,99,104.0
1790,1790,1790,2011-03-16 14:00:00,1703,1,0,3,14,0,3,1,2,0.4,0.4091,0.76,0.2239,33,67,100,82.0
1791,1791,1791,2011-03-16 15:00:00,1704,1,0,3,15,0,3,1,2,0.4,0.4091,0.76,0.2537,22,79,101,87.0
1792,1792,1792,2011-03-16 16:00:00,1705,1,0,3,16,0,3,1,2,0.4,0.4091,0.76,0.1642,30,121,151,115.0
1793,1793,1793,2011-03-16 17:00:00,1706,1,0,3,17,0,3,1,2,0.44,0.4394,0.54,0.2985,37,216,253,228.0
1794,1794,1794,2011-03-16 18:00:00,1707,1,0,3,18,0,3,1,2,0.44,0.4394,0.54,0.2239,26,211,237,199.0
1795,1795,1795,2011-03-16 19:00:00,1708,1,0,3,19,0,3,1,2,0.44,0.4394,0.51,0.3284,18,150,168,142.0
1796,1796,1796,2011-03-16 20:00:00,1709,1,0,3,20,0,3,1,2,0.42,0.4242,0.54,0.2985,10,111,121,98.0
1797,1797,1797,2011-03-16 21:00:00,1710,1,0,3,21,0,3,1,2,0.42,0.4242,0.58,0.2836,3,75,78,75.0
1798,1798,1798,2011-03-16 22:00:00,1711,1,0,3,22,0,3,1,2,0.4,0.4091,0.62,0.3881,11,48,59,43.0
1799,1799,1799,2011-03-16 23:00:00,1712,1,0,3,23,0,3,1,1,0.4,0.4091,0.65,0.194,9,18,27,26.0
1800,1800,1800,2011-03-17 00:00:00,1713,1,0,3,0,0,4,1,1,0.38,0.3939,0.66,0.2537,4,19,23,9.0
1801,1801,1801,2011-03-17 01:00:00,1714,1,0,3,1,0,4,1,1,0.36,0.3485,0.71,0.2239,1,11,12,3.0
1802,1802,1802,2011-03-17 02:00:00,1715,1,0,3,2,0,4,1,1,0.34,0.303,0.71,0.2985,3,5,8,3.0
1803,1803,1803,2011-03-17 03:00:00,1716,1,0,3,3,0,4,1,1,0.34,0.3333,0.66,0.1642,1,1,2,1.0
1804,1804,1804,2011-03-17 04:00:00,1717,1,0,3,4,0,4,1,1,0.34,0.3333,0.71,0.194,0,3,3,1.0
1805,1805,1805,2011-03-17 05:00:00,1718,1,0,3,5,0,4,1,1,0.32,0.3333,0.76,0.1045,0,13,13,5.0
1806,1806,1806,2011-03-17 06:00:00,1719,1,0,3,6,0,4,1,1,0.32,0.3182,0.76,0.194,4,47,51,35.0
1807,1807,1807,2011-03-17 07:00:00,1720,1,0,3,7,0,4,1,1,0.32,0.3333,0.76,0.1343,12,128,140,84.0
1808,1808,1808,2011-03-17 08:00:00,1721,1,0,3,8,0,4,1,1,0.36,0.3485,0.66,0.1343,17,282,299,172.0
1809,1809,1809,2011-03-17 09:00:00,1722,1,0,3,9,0,4,1,1,0.4,0.4091,0.62,0.2537,23,162,185,102.0
1810,1810,1810,2011-03-17 10:00:00,1723,1,0,3,10,0,4,1,1,0.44,0.4394,0.54,0.3284,9,69,78,43.0
1811,1811,1811,2011-03-17 11:00:00,1724,1,0,3,11,0,4,1,1,0.44,0.4394,0.54,0.2836,20,66,86,47.0
1812,1812,1812,2011-03-17 12:00:00,1725,1,0,3,12,0,4,1,1,0.5,0.4848,0.45,0.2239,24,81,105,67.0
1813,1813,1813,2011-03-17 13:00:00,1726,1,0,3,13,0,4,1,2,0.52,0.5,0.42,0.0896,26,85,111,60.0
1814,1814,1814,2011-03-17 14:00:00,1727,1,0,3,14,0,4,1,1,0.5,0.4848,0.45,0.1045,32,87,119,53.0
1815,1815,1815,2011-03-17 15:00:00,1728,1,0,3,15,0,4,1,1,0.52,0.5,0.42,0.2537,30,95,125,48.0
1816,1816,1816,2011-03-17 16:00:00,1729,1,0,3,16,0,4,1,1,0.5,0.4848,0.48,0.2836,34,108,142,54.0
1817,1817,1817,2011-03-17 17:00:00,1730,1,0,3,17,0,4,1,1,0.5,0.4848,0.42,0.194,48,265,313,163.0
1818,1818,1818,2011-03-17 18:00:00,1731,1,0,3,18,0,4,1,2,0.46,0.4545,0.59,0.1642,50,260,310,129.0
1819,1819,1819,2011-03-17 19:00:00,1732,1,0,3,19,0,4,1,1,0.44,0.4394,0.58,0.194,18,189,207,92.0
1820,1820,1820,2011-03-17 20:00:00,1733,1,0,3,20,0,4,1,1,0.42,0.4242,0.67,0.2239,25,112,137,66.0
1821,1821,1821,2011-03-17 21:00:00,1734,1,0,3,21,0,4,1,1,0.42,0.4242,0.62,0.2239,19,119,138,54.0
1822,1822,1822,2011-03-17 22:00:00,1735,1,0,3,22,0,4,1,1,0.4,0.4091,0.66,0.2239,17,70,87,47.0
1823,1823,1823,2011-03-17 23:00:00,1736,1,0,3,23,0,4,1,1,0.42,0.4242,0.62,0.2836,7,43,50,33.0
1824,1824,1824,2011-03-18 00:00:00,1737,1,0,3,0,0,5,1,1,0.42,0.4242,0.58,0.2836,5,24,29,9.0
1825,1825,1825,2011-03-18 01:00:00,1738,1,0,3,1,0,5,1,1,0.4,0.4091,0.62,0.2537,4,12,16,7.0
1826,1826,1826,2011-03-18 02:00:00,1739,1,0,3,2,0,5,1,1,0.4,0.4091,0.62,0.194,5,9,14,3.0
1827,1827,1827,2011-03-18 03:00:00,1740,1,0,3,3,0,5,1,1,0.36,0.3485,0.71,0.194,1,4,5,2.0
1828,1828,1828,2011-03-18 04:00:00,1740,1,0,3,4,0,5,1,1,0.36,0.3485,0.71,0.194,1,4,5,2.0
1829,1829,1829,2011-03-18 05:00:00,1741,1,0,3,5,0,5,1,1,0.38,0.3939,0.66,0.1642,2,8,10,7.0
1830,1830,1830,2011-03-18 06:00:00,1742,1,0,3,6,0,5,1,1,0.4,0.4091,0.66,0.194,1,35,36,24.0
1831,1831,1831,2011-03-18 07:00:00,1743,1,0,3,7,0,5,1,1,0.4,0.4091,0.66,0.194,11,112,123,77.0
1832,1832,1832,2011-03-18 08:00:00,1744,1,0,3,8,0,5,1,1,0.42,0.4242,0.67,0.2537,24,256,280,187.0
1833,1833,1833,2011-03-18 09:00:00,1745,1,0,3,9,0,5,1,1,0.46,0.4545,0.63,0.2239,18,192,210,140.0
1834,1834,1834,2011-03-18 10:00:00,1746,1,0,3,10,0,5,1,1,0.52,0.5,0.53,0.2836,43,74,117,64.0
1835,1835,1835,2011-03-18 11:00:00,1747,1,0,3,11,0,5,1,1,0.54,0.5152,0.52,0.2836,55,104,159,76.0
1836,1836,1836,2011-03-18 12:00:00,1748,1,0,3,12,0,5,1,2,0.56,0.5303,0.49,0.3582,72,123,195,108.0
1837,1837,1837,2011-03-18 13:00:00,1749,1,0,3,13,0,5,1,1,0.64,0.6212,0.41,0.2836,57,118,175,92.0
1838,1838,1838,2011-03-18 14:00:00,1750,1,0,3,14,0,5,1,1,0.66,0.6212,0.39,0.2537,71,103,174,90.0
1839,1839,1839,2011-03-18 15:00:00,1751,1,0,3,15,0,5,1,2,0.68,0.6364,0.39,0.3582,62,111,173,82.0
1840,1840,1840,2011-03-18 16:00:00,1752,1,0,3,16,0,5,1,1,0.68,0.6364,0.39,0.2836,67,137,204,111.0
1841,1841,1841,2011-03-18 17:00:00,1753,1,0,3,17,0,5,1,1,0.7,0.6364,0.37,0.3284,95,237,332,213.0
1842,1842,1842,2011-03-18 18:00:00,1754,1,0,3,18,0,5,1,1,0.68,0.6364,0.39,0.1642,84,247,331,166.0
1843,1843,1843,2011-03-18 19:00:00,1755,1,0,3,19,0,5,1,1,0.66,0.6212,0.44,0.1343,58,132,190,105.0
1844,1844,1844,2011-03-18 20:00:00,1756,1,0,3,20,0,5,1,1,0.62,0.6212,0.46,0.1343,46,103,149,75.0
1845,1845,1845,2011-03-18 21:00:00,1757,1,0,3,21,0,5,1,1,0.62,0.6212,0.46,0.1045,22,91,113,62.0
1846,1846,1846,2011-03-18 22:00:00,1758,1,0,3,22,0,5,1,1,0.62,0.6212,0.5,0.1642,55,63,118,53.0
1847,1847,1847,2011-03-18 23:00:00,1759,1,0,3,23,0,5,1,2,0.6,0.6212,0.53,0.2239,26,60,86,41.0
1848,1848,1848,2011-03-19 00:00:00,1760,1,0,3,0,0,6,0,2,0.6,0.6212,0.53,0.2537,26,50,76,27.0
1849,1849,1849,2011-03-19 01:00:00,1761,1,0,3,1,0,6,0,2,0.58,0.5455,0.46,0.3582,16,35,51,23.0
1850,1850,1850,2011-03-19 02:00:00,1762,1,0,3,2,0,6,0,2,0.56,0.5303,0.43,0.2239,5,20,25,15.0
1851,1851,1851,2011-03-19 03:00:00,1763,1,0,3,3,0,6,0,2,0.54,0.5152,0.39,0.3284,1,7,8,6.0
1852,1852,1852,2011-03-19 04:00:00,1764,1,0,3,4,0,6,0,1,0.52,0.5,0.34,0.4179,1,2,3,1.0
1853,1853,1853,2011-03-19 05:00:00,1765,1,0,3,5,0,6,0,1,0.52,0.5,0.34,0.4179,0,2,2,5.0
1854,1854,1854,2011-03-19 06:00:00,1766,1,0,3,6,0,6,0,1,0.44,0.4394,0.44,0.4179,0,10,10,5.0
1855,1855,1855,2011-03-19 07:00:00,1767,1,0,3,7,0,6,0,1,0.4,0.4091,0.5,0.3284,4,9,13,20.0
1856,1856,1856,2011-03-19 08:00:00,1768,1,0,3,8,0,6,0,1,0.42,0.4242,0.47,0.4925,11,37,48,52.0
1857,1857,1857,2011-03-19 09:00:00,1769,1,0,3,9,0,6,0,1,0.42,0.4242,0.44,0.4627,35,41,76,79.0
1858,1858,1858,2011-03-19 10:00:00,1770,1,0,3,10,0,6,0,1,0.44,0.4394,0.38,0.4179,55,85,140,96.0
1859,1859,1859,2011-03-19 11:00:00,1771,1,0,3,11,0,6,0,1,0.46,0.4545,0.36,0.4478,90,106,196,135.0
1860,1860,1860,2011-03-19 12:00:00,1772,1,0,3,12,0,6,0,1,0.46,0.4545,0.33,0.4179,126,141,267,162.0
1861,1861,1861,2011-03-19 13:00:00,1773,1,0,3,13,0,6,0,1,0.5,0.4848,0.34,0.4627,174,127,301,174.0
1862,1862,1862,2011-03-19 14:00:00,1774,1,0,3,14,0,6,0,1,0.5,0.4848,0.31,0.4925,168,144,312,192.0
1863,1863,1863,2011-03-19 15:00:00,1775,1,0,3,15,0,6,0,1,0.5,0.4848,0.29,0.4179,170,143,313,184.0
1864,1864,1864,2011-03-19 16:00:00,1776,1,0,3,16,0,6,0,1,0.5,0.4848,0.31,0.3881,175,129,304,206.0
1865,1865,1865,2011-03-19 17:00:00,1777,1,0,3,17,0,6,0,1,0.48,0.4697,0.31,0.3284,138,140,278,187.0
1866,1866,1866,2011-03-19 18:00:00,1778,1,0,3,18,0,6,0,1,0.46,0.4545,0.31,0.3284,92,125,217,145.0
1867,1867,1867,2011-03-19 19:00:00,1779,1,0,3,19,0,6,0,1,0.44,0.4394,0.33,0.2836,38,116,154,98.0
1868,1868,1868,2011-03-19 20:00:00,1780,1,0,3,20,0,6,0,1,0.42,0.4242,0.35,0.2239,39,69,108,75.0
1869,1869,1869,2011-03-19 21:00:00,1781,1,0,3,21,0,6,0,1,0.4,0.4091,0.37,0.2985,20,73,93,74.0
1870,1870,1870,2011-03-19 22:00:00,1782,1,0,3,22,0,6,0,1,0.4,0.4091,0.37,0.3284,27,45,72,57.0
1871,1871,1871,2011-03-19 23:00:00,1783,1,0,3,23,0,6,0,1,0.38,0.3939,0.4,0.2985,13,37,50,42.0
1872,1872,1872,2011-03-20 00:00:00,1784,1,0,3,0,0,0,0,1,0.34,0.303,0.49,0.4179,7,33,40,41.0
1873,1873,1873,2011-03-20 01:00:00,1785,1,0,3,1,0,0,0,1,0.32,0.2879,0.53,0.3582,2,22,24,36.0
1874,1874,1874,2011-03-20 02:00:00,1786,1,0,3,2,0,0,0,1,0.3,0.2879,0.52,0.2836,6,24,30,29.0
1875,1875,1875,2011-03-20 03:00:00,1787,1,0,3,3,0,0,0,1,0.28,0.2727,0.56,0.2537,1,11,12,15.0
1876,1876,1876,2011-03-20 04:00:00,1788,1,0,3,4,0,0,0,1,0.26,0.2576,0.56,0.2239,2,1,3,6.0
1877,1877,1877,2011-03-20 05:00:00,1789,1,0,3,5,0,0,0,1,0.26,0.2576,0.6,0.194,3,6,9,3.0
1878,1878,1878,2011-03-20 06:00:00,1790,1,0,3,6,0,0,0,1,0.26,0.2576,0.6,0.2239,1,3,4,2.0
1879,1879,1879,2011-03-20 07:00:00,1791,1,0,3,7,0,0,0,1,0.24,0.2273,0.6,0.2239,5,9,14,10.0
1880,1880,1880,2011-03-20 08:00:00,1792,1,0,3,8,0,0,0,1,0.28,0.2727,0.56,0.1642,7,30,37,26.0
1881,1881,1881,2011-03-20 09:00:00,1793,1,0,3,9,0,0,0,1,0.3,0.303,0.52,0.1343,35,43,78,42.0
1882,1882,1882,2011-03-20 10:00:00,1794,1,0,3,10,0,0,0,2,0.32,0.3485,0.45,0.0,55,81,136,85.0
1883,1883,1883,2011-03-20 11:00:00,1795,1,0,3,11,0,0,0,1,0.34,0.3485,0.39,0.1045,92,111,203,123.0
1884,1884,1884,2011-03-20 12:00:00,1796,1,0,3,12,0,0,0,1,0.36,0.3636,0.4,0.1045,120,108,228,155.0
1885,1885,1885,2011-03-20 13:00:00,1797,1,0,3,13,0,0,0,1,0.38,0.3939,0.34,0.0,88,115,203,195.0
1886,1886,1886,2011-03-20 14:00:00,1798,1,0,3,14,0,0,0,1,0.4,0.4091,0.3,0.0,145,134,279,190.0
1887,1887,1887,2011-03-20 15:00:00,1799,1,0,3,15,0,0,0,1,0.4,0.4091,0.32,0.0896,172,136,308,191.0
1888,1888,1888,2011-03-20 16:00:00,1800,1,0,3,16,0,0,0,1,0.42,0.4242,0.32,0.0,92,132,224,178.0
1889,1889,1889,2011-03-20 17:00:00,1801,1,0,3,17,0,0,0,1,0.4,0.4091,0.35,0.2836,83,143,226,151.0
1890,1890,1890,2011-03-20 18:00:00,1802,1,0,3,18,0,0,0,1,0.38,0.3939,0.4,0.3582,58,98,156,99.0
1891,1891,1891,2011-03-20 19:00:00,1803,1,0,3,19,0,0,0,1,0.36,0.3333,0.43,0.2836,21,58,79,71.0
1892,1892,1892,2011-03-20 20:00:00,1804,1,0,3,20,0,0,0,1,0.36,0.3333,0.46,0.2836,21,46,67,56.0
1893,1893,1893,2011-03-20 21:00:00,1805,1,0,3,21,0,0,0,2,0.34,0.3182,0.53,0.2836,10,39,49,45.0
1894,1894,1894,2011-03-20 22:00:00,1806,1,0,3,22,0,0,0,2,0.34,0.303,0.53,0.3284,8,30,38,39.0
1895,1895,1895,2011-03-20 23:00:00,1807,1,0,3,23,0,0,0,3,0.34,0.303,0.61,0.3881,13,11,24,32.0
1896,1896,1896,2011-03-21 00:00:00,1808,2,0,3,0,0,1,1,3,0.34,0.303,0.66,0.3881,2,11,13,15.0
1897,1897,1897,2011-03-21 01:00:00,1809,2,0,3,1,0,1,1,2,0.34,0.303,0.71,0.3881,1,6,7,4.0
1898,1898,1898,2011-03-21 02:00:00,1810,2,0,3,2,0,1,1,2,0.34,0.303,0.71,0.3284,1,5,6,4.0
1899,1899,1899,2011-03-21 03:00:00,1811,2,0,3,3,0,1,1,2,0.34,0.303,0.71,0.3284,0,1,1,2.0
1900,1900,1900,2011-03-21 04:00:00,1811,2,0,3,4,0,1,1,2,0.34,0.303,0.71,0.3284,0,1,1,2.0
1901,1901,1901,2011-03-21 05:00:00,1812,2,0,3,5,0,1,1,1,0.32,0.303,0.81,0.2985,1,1,2,5.0
1902,1902,1902,2011-03-21 06:00:00,1813,2,0,3,6,0,1,1,3,0.32,0.303,0.76,0.2537,2,30,32,30.0
1903,1903,1903,2011-03-21 07:00:00,1814,2,0,3,7,0,1,1,3,0.3,0.2727,0.87,0.4179,3,15,18,90.0
1904,1904,1904,2011-03-21 08:00:00,1815,2,0,3,8,0,1,1,2,0.3,0.2727,0.87,0.4179,3,95,98,236.0
1905,1905,1905,2011-03-21 09:00:00,1816,2,0,3,9,0,1,1,2,0.34,0.303,0.81,0.3284,12,115,127,139.0
1906,1906,1906,2011-03-21 10:00:00,1817,2,0,3,10,0,1,1,2,0.38,0.3939,0.76,0.3881,17,45,62,78.0
1907,1907,1907,2011-03-21 11:00:00,1818,2,0,3,11,0,1,1,2,0.42,0.4242,0.71,0.2985,32,47,79,73.0
1908,1908,1908,2011-03-21 12:00:00,1819,2,0,3,12,0,1,1,2,0.44,0.4394,0.77,0.2537,25,56,81,75.0
1909,1909,1909,2011-03-21 13:00:00,1820,2,0,3,13,0,1,1,2,0.5,0.4848,0.63,0.2239,35,77,112,59.0
1910,1910,1910,2011-03-21 14:00:00,1821,2,0,3,14,0,1,1,2,0.54,0.5152,0.64,0.2239,36,65,101,60.0
1911,1911,1911,2011-03-21 15:00:00,1822,2,0,3,15,0,1,1,2,0.56,0.5303,0.6,0.2239,41,66,107,77.0
1912,1912,1912,2011-03-21 16:00:00,1823,2,0,3,16,0,1,1,2,0.54,0.5152,0.64,0.2836,29,112,141,90.0
1913,1913,1913,2011-03-21 17:00:00,1824,2,0,3,17,0,1,1,2,0.54,0.5152,0.64,0.2537,41,231,272,194.0
1914,1914,1914,2011-03-21 18:00:00,1825,2,0,3,18,0,1,1,2,0.52,0.5,0.72,0.2239,44,232,276,200.0
1915,1915,1915,2011-03-21 19:00:00,1826,2,0,3,19,0,1,1,1,0.58,0.5455,0.6,0.4179,22,199,221,125.0
1916,1916,1916,2011-03-21 20:00:00,1827,2,0,3,20,0,1,1,1,0.56,0.5303,0.64,0.194,16,106,122,89.0
1917,1917,1917,2011-03-21 21:00:00,1828,2,0,3,21,0,1,1,1,0.46,0.4545,0.94,0.194,12,79,91,66.0
1918,1918,1918,2011-03-21 22:00:00,1829,2,0,3,22,0,1,1,1,0.46,0.4545,0.88,0.2239,18,60,78,53.0
1919,1919,1919,2011-03-21 23:00:00,1830,2,0,3,23,0,1,1,1,0.46,0.4545,0.88,0.0896,8,22,30,29.0
1920,1920,1920,2011-03-22 00:00:00,1831,2,0,3,0,0,2,1,1,0.46,0.4545,0.88,0.194,4,7,11,10.0
