,dteday,instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt
3327,2011-05-19 15:00:00,3234,2,0,5,15,0,4,1,1,0.56,0.5303,0.78,0.1642,63,125,188
3328,2011-05-19 16:00:00,3235,2,0,5,16,0,4,1,1,0.58,0.5455,0.64,0.19399999999999998,55,247,302
3329,2011-05-19 17:00:00,3236,2,0,5,17,0,4,1,1,0.56,0.5303,0.78,0.1642,60,487,547
3330,2011-05-19 18:00:00,3237,2,0,5,18,0,4,1,1,0.6,0.6212,0.55,0.1642,59,454,513
3331,2011-05-19 19:00:00,3238,2,0,5,19,0,4,1,1,0.58,0.5455,0.6,0.1343,65,345,410
3332,2011-05-19 20:00:00,3239,2,0,5,20,0,4,1,1,0.54,0.5152,0.77,0.2836,46,236,282
3333,2011-05-19 21:00:00,3240,2,0,5,21,0,4,1,1,0.54,0.5152,0.77,0.2836,29,180,209
3334,2011-05-19 22:00:00,3241,2,0,5,22,0,4,1,3,0.5,0.4848,0.82,0.2985,11,68,79
3335,2011-05-19 23:00:00,3242,2,0,5,23,0,4,1,1,0.48,0.4697,0.94,0.0,9,63,72
3336,2011-05-20 00:00:00,3243,2,0,5,0,0,5,1,1,0.46,0.4545,0.94,0.0896,15,33,48
3337,2011-05-20 01:00:00,3244,2,0,5,1,0,5,1,1,0.46,0.4545,1.0,0.0,8,17,25
3338,2011-05-20 02:00:00,3245,2,0,5,2,0,5,1,1,0.44,0.4394,1.0,0.0896,4,4,8
3339,2011-05-20 03:00:00,3246,2,0,5,3,0,5,1,1,0.44,0.4394,1.0,0.0,1,4,5
3340,2011-05-20 04:00:00,3247,2,0,5,4,0,5,1,1,0.44,0.4394,0.94,0.0896,1,4,5
3341,2011-05-20 05:00:00,3248,2,0,5,5,0,5,1,1,0.44,0.4394,0.94,0.1045,0,28,28
3342,2011-05-20 06:00:00,3249,2,0,5,6,0,5,1,1,0.46,0.4545,0.88,0.1045,15,102,117
3343,2011-05-20 07:00:00,3250,2,0,5,7,0,5,1,1,0.5,0.4848,0.77,0.1642,30,289,319
3344,2011-05-20 08:00:00,3251,2,0,5,8,0,5,1,1,0.54,0.5152,0.68,0.0,41,476,517
3345,2011-05-20 09:00:00,3252,2,0,5,9,0,5,1,1,0.54,0.5152,0.68,0.2239,35,199,234
3346,2011-05-20 10:00:00,3253,2,0,5,10,0,5,1,1,0.56,0.5303,0.64,0.19399999999999998,44,104,148
3347,2011-05-20 11:00:00,3254,2,0,5,11,0,5,1,2,0.58,0.5455,0.6,0.19399999999999998,63,133,196
3348,2011-05-20 12:00:00,3255,2,0,5,12,0,5,1,2,0.6,0.6212,0.56,0.2537,69,186,255
3349,2011-05-20 13:00:00,3256,2,0,5,13,0,5,1,3,0.6,0.6212,0.56,0.2836,60,172,232
3350,2011-05-20 14:00:00,3257,2,0,5,14,0,5,1,1,0.62,0.6212,0.53,0.2239,66,131,197
3351,2011-05-20 15:00:00,3258,2,0,5,15,0,5,1,2,0.6,0.6212,0.56,0.19399999999999998,74,168,242
3352,2011-05-20 16:00:00,3259,2,0,5,16,0,5,1,2,0.6,0.6212,0.53,0.1642,61,269,330
3353,2011-05-20 17:00:00,3260,2,0,5,17,0,5,1,1,0.62,0.6212,0.53,0.0,71,483,554
3354,2011-05-20 18:00:00,3261,2,0,5,18,0,5,1,1,0.6,0.6212,0.56,0.1642,79,394,473
3355,2011-05-20 19:00:00,3262,2,0,5,19,0,5,1,1,0.58,0.5455,0.64,0.0896,49,253,302
3356,2011-05-20 20:00:00,3263,2,0,5,20,0,5,1,1,0.58,0.5455,0.64,0.1045,40,180,220
3357,2011-05-20 21:00:00,3264,2,0,5,21,0,5,1,1,0.56,0.5303,0.64,0.1045,40,155,195
3358,2011-05-20 22:00:00,3265,2,0,5,22,0,5,1,1,0.54,0.5152,0.73,0.0,28,124,152
3359,2011-05-20 23:00:00,3266,2,0,5,23,0,5,1,1,0.52,0.5,0.72,0.1642,15,100,115
3360,2011-05-21 00:00:00,3267,2,0,5,0,0,6,0,1,0.52,0.5,0.77,0.1045,20,78,98
3361,2011-05-21 01:00:00,3268,2,0,5,1,0,6,0,1,0.52,0.5,0.72,0.0,8,64,72
3362,2011-05-21 02:00:00,3269,2,0,5,2,0,6,0,1,0.52,0.5,0.72,0.1045,5,35,40
3363,2011-05-21 03:00:00,3270,2,0,5,3,0,6,0,1,0.48,0.4697,0.82,0.1045,7,12,19
3364,2011-05-21 04:00:00,3271,2,0,5,4,0,6,0,1,0.46,0.4545,0.88,0.1343,1,6,7
3365,2011-05-21 05:00:00,3272,2,0,5,5,0,6,0,1,0.46,0.4545,0.88,0.1045,1,4,5
3366,2011-05-21 06:00:00,3273,2,0,5,6,0,6,0,1,0.5,0.4848,0.82,0.1343,6,22,28
3367,2011-05-21 07:00:00,3274,2,0,5,7,0,6,0,1,0.54,0.5152,0.73,0.1343,10,33,43
3368,2011-05-21 08:00:00,3275,2,0,5,8,0,6,0,1,0.56,0.5303,0.68,0.2836,29,97,126
3369,2011-05-21 09:00:00,3276,2,0,5,9,0,6,0,1,0.6,0.6061,0.64,0.2239,60,165,225
3370,2011-05-21 10:00:00,3277,2,0,5,10,0,6,0,1,0.62,0.6061,0.61,0.1045,122,201,323
3371,2011-05-21 11:00:00,3278,2,0,5,11,0,6,0,1,0.64,0.6212,0.53,0.1343,173,245,418
3372,2011-05-21 12:00:00,3279,2,0,5,12,0,6,0,1,0.66,0.6212,0.5,0.0,222,271,493
3373,2011-05-21 13:00:00,3280,2,0,5,13,0,6,0,1,0.7,0.6364,0.45,0.0,191,271,462
3374,2011-05-21 14:00:00,3281,2,0,5,14,0,6,0,1,0.72,0.6515,0.42,0.0,187,269,456
3375,2011-05-21 15:00:00,3282,2,0,5,15,0,6,0,1,0.72,0.6515,0.45,0.2537,232,274,506
3376,2011-05-21 16:00:00,3283,2,0,5,16,0,6,0,2,0.72,0.6515,0.39,0.2537,204,267,471
3377,2011-05-21 17:00:00,3284,2,0,5,17,0,6,0,2,0.72,0.6515,0.42,0.1642,191,253,444
3378,2011-05-21 18:00:00,3285,2,0,5,18,0,6,0,2,0.7,0.6364,0.45,0.1642,191,253,444
3379,2011-05-21 19:00:00,3286,2,0,5,19,0,6,0,1,0.68,0.6364,0.47,0.1642,117,184,301
3380,2011-05-21 20:00:00,3287,2,0,5,20,0,6,0,1,0.62,0.6061,0.61,0.0,84,164,248
3381,2011-05-21 21:00:00,3288,2,0,5,21,0,6,0,1,0.62,0.6061,0.61,0.1045,77,150,227
3382,2011-05-21 22:00:00,3289,2,0,5,22,0,6,0,1,0.6,0.5909,0.69,0.1343,78,126,204
3383,2011-05-21 23:00:00,3290,2,0,5,23,0,6,0,1,0.58,0.5455,0.78,0.0896,42,103,145
3384,2011-05-22 00:00:00,3291,2,0,5,0,0,0,0,1,0.54,0.5152,0.88,0.1642,31,100,131
3385,2011-05-22 01:00:00,3292,2,0,5,1,0,0,0,1,0.52,0.5,0.94,0.1343,17,81,98
3386,2011-05-22 02:00:00,3293,2,0,5,2,0,0,0,1,0.52,0.5,0.94,0.1045,18,50,68
3387,2011-05-22 03:00:00,3294,2,0,5,3,0,0,0,1,0.5,0.4848,1.0,0.1045,10,23,33
3388,2011-05-22 04:00:00,3295,2,0,5,4,0,0,0,1,0.5,0.4848,1.0,0.0,3,9,12
3389,2011-05-22 05:00:00,3296,2,0,5,5,0,0,0,1,0.5,0.4848,1.0,0.1045,1,5,6
3390,2011-05-22 06:00:00,3297,2,0,5,6,0,0,0,1,0.52,0.5,0.94,0.1045,5,13,18
3391,2011-05-22 07:00:00,3298,2,0,5,7,0,0,0,1,0.54,0.5152,0.88,0.1045,13,27,40
3392,2011-05-22 08:00:00,3299,2,0,5,8,0,0,0,1,0.6,0.5909,0.73,0.0896,29,65,94
3393,2011-05-22 09:00:00,3300,2,0,5,9,0,0,0,1,0.62,0.6061,0.69,0.1045,59,130,189
3394,2011-05-22 10:00:00,3301,2,0,5,10,0,0,0,1,0.64,0.6061,0.65,0.1343,135,170,305
3395,2011-05-22 11:00:00,3302,2,0,5,11,0,0,0,1,0.7,0.6515,0.54,0.19399999999999998,164,209,373
3396,2011-05-22 12:00:00,3303,2,0,5,12,0,0,0,2,0.72,0.6667,0.51,0.19399999999999998,146,255,401
3397,2011-05-22 13:00:00,3304,2,0,5,13,0,0,0,2,0.66,0.6212,0.54,0.2239,180,275,455
3398,2011-05-22 14:00:00,3305,2,0,5,14,0,0,0,3,0.62,0.6061,0.69,0.19399999999999998,125,191,316
3399,2011-05-22 15:00:00,3306,2,0,5,15,0,0,0,2,0.66,0.6212,0.61,0.1642,110,221,331
3400,2011-05-22 16:00:00,3307,2,0,5,16,0,0,0,1,0.68,0.6364,0.61,0.1343,72,201,273
3401,2011-05-22 17:00:00,3308,2,0,5,17,0,0,0,1,0.7,0.6515,0.58,0.2537,93,213,306
3402,2011-05-22 18:00:00,3309,2,0,5,18,0,0,0,1,0.66,0.6212,0.61,0.2239,120,238,358
3403,2011-05-22 19:00:00,3310,2,0,5,19,0,0,0,1,0.66,0.6212,0.61,0.19399999999999998,107,193,300
3404,2011-05-22 20:00:00,3311,2,0,5,20,0,0,0,1,0.64,0.6061,0.65,0.1642,57,174,231
3405,2011-05-22 21:00:00,3312,2,0,5,21,0,0,0,1,0.62,0.5909,0.73,0.19399999999999998,27,109,136
3406,2011-05-22 22:00:00,3313,2,0,5,22,0,0,0,1,0.6,0.5606,0.83,0.1343,35,86,121
3407,2011-05-22 23:00:00,3314,2,0,5,23,0,0,0,2,0.58,0.5455,0.83,0.1343,19,46,65
3408,2011-05-23 00:00:00,3315,2,0,5,0,0,1,1,2,0.56,0.5303,0.88,0.1343,23,18,41
3409,2011-05-23 01:00:00,3316,2,0,5,1,0,1,1,1,0.56,0.5303,0.88,0.1045,4,5,9
3410,2011-05-23 02:00:00,3317,2,0,5,2,0,1,1,3,0.56,0.5303,0.88,0.1642,2,3,5
3411,2011-05-23 03:00:00,3318,2,0,5,3,0,1,1,3,0.54,0.5152,0.94,0.1642,0,4,4
3412,2011-05-23 04:00:00,3319,2,0,5,4,0,1,1,2,0.54,0.5152,0.94,0.0,2,2,4
3413,2011-05-23 05:00:00,3320,2,0,5,5,0,1,1,2,0.54,0.5152,0.94,0.0,0,11,11
3414,2011-05-23 06:00:00,3321,2,0,5,6,0,1,1,2,0.54,0.5152,1.0,0.0,4,92,96
3415,2011-05-23 07:00:00,3322,2,0,5,7,0,1,1,2,0.56,0.5303,0.94,0.1045,13,223,236
3416,2011-05-23 08:00:00,3323,2,0,5,8,0,1,1,1,0.6,0.5455,0.88,0.19399999999999998,50,359,409
3417,2011-05-23 09:00:00,3324,2,0,5,9,0,1,1,1,0.6,0.5455,0.88,0.2239,36,131,167
3418,2011-05-23 10:00:00,3325,2,0,5,10,0,1,1,1,0.66,0.6212,0.74,0.2985,49,72,121
3419,2011-05-23 11:00:00,3326,2,0,5,11,0,1,1,1,0.68,0.6364,0.69,0.3881,73,107,180
3420,2011-05-23 12:00:00,3327,2,0,5,12,0,1,1,1,0.68,0.6364,0.69,0.3881,65,139,204
3421,2011-05-23 13:00:00,3328,2,0,5,13,0,1,1,2,0.74,0.6818,0.58,0.4179,49,155,204
3422,2011-05-23 14:00:00,3329,2,0,5,14,0,1,1,2,0.72,0.6818,0.62,0.5224,57,130,187
3423,2011-05-23 15:00:00,3330,2,0,5,15,0,1,1,2,0.72,0.6818,0.62,0.4478,57,119,176
3424,2011-05-23 16:00:00,3331,2,0,5,16,0,1,1,2,0.72,0.6818,0.62,0.2985,56,223,279
3425,2011-05-23 17:00:00,3332,2,0,5,17,0,1,1,3,0.72,0.6818,0.7,0.3881,56,373,429
3426,2011-05-23 18:00:00,3333,2,0,5,18,0,1,1,1,0.7,0.6667,0.74,0.2836,68,385,453
3427,2011-05-23 19:00:00,3334,2,0,5,19,0,1,1,1,0.7,0.6667,0.74,0.2239,56,302,358
3428,2011-05-23 20:00:00,3335,2,0,5,20,0,1,1,1,0.64,0.5758,0.83,0.2239,39,271,310
3429,2011-05-23 21:00:00,3336,2,0,5,21,0,1,1,1,0.64,0.5758,0.89,0.2239,33,155,188
3430,2011-05-23 22:00:00,3337,2,0,5,22,0,1,1,1,0.62,0.5455,0.94,0.2239,25,106,131
3431,2011-05-23 23:00:00,3338,2,0,5,23,0,1,1,2,0.62,0.5606,0.88,0.19399999999999998,19,53,72
3432,2011-05-24 00:00:00,3339,2,0,5,0,0,2,1,2,0.6,0.5152,0.94,0.19399999999999998,12,23,35
3433,2011-05-24 01:00:00,3340,2,0,5,1,0,2,1,2,0.6,0.5152,0.94,0.1642,6,9,15
3434,2011-05-24 02:00:00,3341,2,0,5,2,0,2,1,2,0.6,0.5152,0.94,0.19399999999999998,2,8,10
3435,2011-05-24 03:00:00,3342,2,0,5,3,0,2,1,2,0.58,0.5455,0.94,0.1045,0,2,2
3436,2011-05-24 04:00:00,3343,2,0,5,4,0,2,1,1,0.6,0.5455,0.88,0.1045,1,3,4
3437,2011-05-24 05:00:00,3344,2,0,5,5,0,2,1,2,0.58,0.5455,0.94,0.2537,2,22,24
3438,2011-05-24 06:00:00,3345,2,0,5,6,0,2,1,2,0.58,0.5455,0.94,0.19399999999999998,10,102,112
3439,2011-05-24 07:00:00,3346,2,0,5,7,0,2,1,3,0.64,0.5909,0.78,0.19399999999999998,26,288,314
3440,2011-05-24 08:00:00,3347,2,0,5,8,0,2,1,3,0.62,0.5758,0.83,0.2239,31,403,434
3441,2011-05-24 09:00:00,3348,2,0,5,9,0,2,1,2,0.64,0.6061,0.73,0.19399999999999998,27,111,138
3442,2011-05-24 10:00:00,3349,2,0,5,10,0,2,1,1,0.7,0.6515,0.61,0.3284,18,90,108
3443,2011-05-24 11:00:00,3350,2,0,5,11,0,2,1,1,0.74,0.6667,0.51,0.2239,33,142,175
3444,2011-05-24 12:00:00,3351,2,0,5,12,0,2,1,1,0.76,0.6818,0.45,0.3881,41,129,170
3445,2011-05-24 13:00:00,3352,2,0,5,13,0,2,1,1,0.78,0.6970000000000001,0.46,0.2537,38,152,190
3446,2011-05-24 14:00:00,3353,2,0,5,14,0,2,1,1,0.78,0.6970000000000001,0.46,0.2836,27,126,153
3447,2011-05-24 15:00:00,3354,2,0,5,15,0,2,1,3,0.74,0.6818,0.55,0.4179,59,129,188
3448,2011-05-24 16:00:00,3355,2,0,5,16,0,2,1,1,0.66,0.6212,0.69,0.19399999999999998,52,225,277
3449,2011-05-24 17:00:00,3356,2,0,5,17,0,2,1,1,0.7,0.6515,0.61,0.1045,56,492,548
3450,2011-05-24 18:00:00,3357,2,0,5,18,0,2,1,1,0.7,0.6515,0.7,0.19399999999999998,74,490,564
3451,2011-05-24 19:00:00,3358,2,0,5,19,0,2,1,1,0.66,0.6212,0.74,0.19399999999999998,45,310,355
3452,2011-05-24 20:00:00,3359,2,0,5,20,0,2,1,1,0.66,0.6212,0.74,0.0896,39,241,280
3453,2011-05-24 21:00:00,3360,2,0,5,21,0,2,1,1,0.64,0.5909,0.78,0.0896,21,168,189
3454,2011-05-24 22:00:00,3361,2,0,5,22,0,2,1,3,0.62,0.5606,0.88,0.2239,26,115,141
3455,2011-05-24 23:00:00,3362,2,0,5,23,0,2,1,3,0.66,0.6212,0.74,0.1642,13,53,66
3456,2011-05-25 00:00:00,3363,2,0,5,0,0,3,1,3,0.6,0.5606,0.83,0.2239,3,32,35
3457,2011-05-25 01:00:00,3364,2,0,5,1,0,3,1,3,0.58,0.5455,0.83,0.19399999999999998,6,2,8
3458,2011-05-25 02:00:00,3365,2,0,5,2,0,3,1,2,0.56,0.5303,0.94,0.0,0,8,8
3459,2011-05-25 03:00:00,3366,2,0,5,3,0,3,1,1,0.54,0.5152,1.0,0.1343,0,9,9
3460,2011-05-25 04:00:00,3367,2,0,5,4,0,3,1,1,0.54,0.5152,1.0,0.1045,0,3,3
3461,2011-05-25 05:00:00,3368,2,0,5,5,0,3,1,1,0.56,0.5303,0.88,0.0896,2,23,25
3462,2011-05-25 06:00:00,3369,2,0,5,6,0,3,1,1,0.56,0.5303,0.94,0.0896,4,113,117
3463,2011-05-25 07:00:00,3370,2,0,5,7,0,3,1,1,0.62,0.5909,0.73,0.1343,29,284,313
3464,2011-05-25 08:00:00,3371,2,0,5,8,0,3,1,1,0.64,0.6061,0.69,0.2239,36,495,531
3465,2011-05-25 09:00:00,3372,2,0,5,9,0,3,1,1,0.68,0.6364,0.65,0.0896,27,207,234
3466,2011-05-25 10:00:00,3373,2,0,5,10,0,3,1,1,0.7,0.6515,0.61,0.0896,30,105,135
3467,2011-05-25 11:00:00,3374,2,0,5,11,0,3,1,1,0.74,0.6667,0.51,0.0896,36,104,140
3468,2011-05-25 12:00:00,3375,2,0,5,12,0,3,1,1,0.74,0.6818,0.55,0.1343,32,178,210
3469,2011-05-25 13:00:00,3376,2,0,5,13,0,3,1,1,0.74,0.6818,0.55,0.1343,39,163,202
3470,2011-05-25 14:00:00,3377,2,0,5,14,0,3,1,1,0.74,0.6818,0.55,0.1642,47,121,168
3471,2011-05-25 15:00:00,3378,2,0,5,15,0,3,1,1,0.76,0.6970000000000001,0.52,0.2537,37,145,182
3472,2011-05-25 16:00:00,3379,2,0,5,16,0,3,1,1,0.74,0.6667,0.51,0.2836,61,238,299
3473,2011-05-25 17:00:00,3380,2,0,5,17,0,3,1,1,0.74,0.6667,0.51,0.2239,77,524,601
3474,2011-05-25 18:00:00,3381,2,0,5,18,0,3,1,1,0.72,0.6667,0.58,0.2239,66,451,517
3475,2011-05-25 19:00:00,3382,2,0,5,19,0,3,1,1,0.7,0.6515,0.61,0.1343,73,332,405
3476,2011-05-25 20:00:00,3383,2,0,5,20,0,3,1,1,0.7,0.6515,0.61,0.1642,56,284,340
3477,2011-05-25 21:00:00,3384,2,0,5,21,0,3,1,1,0.66,0.6212,0.69,0.1343,33,203,236
3478,2011-05-25 22:00:00,3385,2,0,5,22,0,3,1,1,0.66,0.6212,0.69,0.2537,34,140,174
3479,2011-05-25 23:00:00,3386,2,0,5,23,0,3,1,1,0.64,0.6061,0.73,0.1343,12,74,86
3480,2011-05-26 00:00:00,3387,2,0,5,0,0,4,1,1,0.64,0.6061,0.73,0.1343,11,34,45
3481,2011-05-26 01:00:00,3388,2,0,5,1,0,4,1,1,0.64,0.6061,0.73,0.1343,3,13,16
3482,2011-05-26 02:00:00,3389,2,0,5,2,0,4,1,1,0.62,0.5758,0.83,0.1045,7,7,14
3483,2011-05-26 03:00:00,3390,2,0,5,3,0,4,1,1,0.6,0.5455,0.88,0.0896,0,4,4
3484,2011-05-26 04:00:00,3391,2,0,5,4,0,4,1,1,0.6,0.5455,0.88,0.0,0,2,2
3485,2011-05-26 05:00:00,3392,2,0,5,5,0,4,1,2,0.6,0.5455,0.88,0.0896,2,25,27
3486,2011-05-26 06:00:00,3393,2,0,5,6,0,4,1,2,0.6,0.5,1.0,0.0896,4,94,98
3487,2011-05-26 07:00:00,3394,2,0,5,7,0,4,1,2,0.62,0.5455,0.94,0.2537,16,270,286
3488,2011-05-26 08:00:00,3395,2,0,5,8,0,4,1,2,0.66,0.6061,0.83,0.1642,31,458,489
3489,2011-05-26 09:00:00,3396,2,0,5,9,0,4,1,1,0.72,0.6818,0.7,0.1642,22,194,216
3490,2011-05-26 10:00:00,3397,2,0,5,10,0,4,1,1,0.7,0.6667,0.74,0.2836,49,94,143
3491,2011-05-26 11:00:00,3398,2,0,5,11,0,4,1,1,0.74,0.6970000000000001,0.66,0.2239,36,124,160
3492,2011-05-26 12:00:00,3399,2,0,5,12,0,4,1,1,0.78,0.7424,0.59,0.3284,53,141,194
3493,2011-05-26 13:00:00,3400,2,0,5,13,0,4,1,1,0.82,0.7727,0.52,0.2836,52,145,197
3494,2011-05-26 14:00:00,3401,2,0,5,14,0,4,1,1,0.82,0.7727,0.52,0.2836,44,145,189
3495,2011-05-26 15:00:00,3402,2,0,5,15,0,4,1,2,0.82,0.7576,0.46,0.2836,40,101,141
3496,2011-05-26 16:00:00,3403,2,0,5,16,0,4,1,2,0.8,0.7424,0.49,0.3582,58,233,291
3497,2011-05-26 17:00:00,3404,2,0,5,17,0,4,1,1,0.8,0.7273,0.46,0.2836,49,445,494
3498,2011-05-26 18:00:00,3405,2,0,5,18,0,4,1,1,0.8,0.7273,0.46,0.3284,74,404,478
3499,2011-05-26 19:00:00,3406,2,0,5,19,0,4,1,1,0.78,0.6970000000000001,0.46,0.3284,67,311,378
3500,2011-05-26 20:00:00,3407,2,0,5,20,0,4,1,1,0.72,0.6667,0.58,0.1642,55,267,322
3501,2011-05-26 21:00:00,3408,2,0,5,21,0,4,1,1,0.72,0.6818,0.62,0.0896,45,178,223
3502,2011-05-26 22:00:00,3409,2,0,5,22,0,4,1,1,0.7,0.6515,0.65,0.1343,23,157,180
3503,2011-05-26 23:00:00,3410,2,0,5,23,0,4,1,1,0.7,0.6515,0.65,0.19399999999999998,17,73,90
3504,2011-05-27 00:00:00,3411,2,0,5,0,0,5,1,1,0.68,0.6364,0.69,0.2537,14,55,69
3505,2011-05-27 01:00:00,3412,2,0,5,1,0,5,1,1,0.7,0.6515,0.58,0.2985,14,36,50
3506,2011-05-27 02:00:00,3413,2,0,5,2,0,5,1,1,0.68,0.6364,0.61,0.2239,6,12,18
3507,2011-05-27 03:00:00,3414,2,0,5,3,0,5,1,1,0.66,0.6212,0.65,0.0896,1,11,12
3508,2011-05-27 04:00:00,3415,2,0,5,4,0,5,1,1,0.64,0.6061,0.69,0.1343,2,5,7
3509,2011-05-27 05:00:00,3416,2,0,5,5,0,5,1,1,0.64,0.6061,0.65,0.2836,2,29,31
3510,2011-05-27 06:00:00,3417,2,0,5,6,0,5,1,1,0.64,0.6061,0.69,0.0896,8,73,81
3511,2011-05-27 07:00:00,3418,2,0,5,7,0,5,1,1,0.64,0.6061,0.73,0.1642,20,229,249
3512,2011-05-27 08:00:00,3419,2,0,5,8,0,5,1,1,0.66,0.6212,0.74,0.2836,25,393,418
3513,2011-05-27 09:00:00,3420,2,0,5,9,0,5,1,1,0.7,0.6515,0.65,0.2836,37,190,227
3514,2011-05-27 10:00:00,3421,2,0,5,10,0,5,1,1,0.72,0.6667,0.54,0.3881,42,111,153
3515,2011-05-27 11:00:00,3422,2,0,5,11,0,5,1,2,0.74,0.6818,0.55,0.3284,40,126,166
3516,2011-05-27 12:00:00,3423,2,0,5,12,0,5,1,2,0.76,0.6970000000000001,0.55,0.2985,53,190,243
3517,2011-05-27 13:00:00,3424,2,0,5,13,0,5,1,1,0.74,0.6818,0.58,0.19399999999999998,51,158,209
3518,2011-05-27 14:00:00,3425,2,0,5,14,0,5,1,1,0.76,0.6970000000000001,0.55,0.2537,51,188,239
3519,2011-05-27 15:00:00,3426,2,0,5,15,0,5,1,1,0.78,0.7121,0.49,0.2836,98,258,356
3520,2011-05-27 16:00:00,3427,2,0,5,16,0,5,1,2,0.76,0.6970000000000001,0.55,0.3881,63,356,419
3521,2011-05-27 17:00:00,3428,2,0,5,17,0,5,1,1,0.74,0.6818,0.58,0.3881,77,414,491
3522,2011-05-27 18:00:00,3429,2,0,5,18,0,5,1,2,0.72,0.6818,0.62,0.2985,89,310,399
3523,2011-05-27 19:00:00,3430,2,0,5,19,0,5,1,3,0.6,0.5758,0.78,0.2537,69,210,279
3524,2011-05-27 20:00:00,3431,2,0,5,20,0,5,1,2,0.62,0.5909,0.73,0.2239,24,120,144
3525,2011-05-27 21:00:00,3432,2,0,5,21,0,5,1,1,0.6,0.5606,0.83,0.1045,37,114,151
3526,2011-05-27 22:00:00,3433,2,0,5,22,0,5,1,1,0.6,0.5758,0.78,0.1343,25,116,141
3527,2011-05-27 23:00:00,3434,2,0,5,23,0,5,1,1,0.58,0.5455,0.88,0.1343,23,104,127
3528,2011-05-28 00:00:00,3435,2,0,5,0,0,6,0,1,0.58,0.5455,0.88,0.1343,15,79,94
3529,2011-05-28 01:00:00,3436,2,0,5,1,0,6,0,1,0.58,0.5455,0.88,0.19399999999999998,8,47,55
3530,2011-05-28 02:00:00,3437,2,0,5,2,0,6,0,1,0.56,0.5303,0.94,0.19399999999999998,13,35,48
3531,2011-05-28 03:00:00,3438,2,0,5,3,0,6,0,1,0.56,0.5303,0.88,0.2239,2,13,15
3532,2011-05-28 04:00:00,3439,2,0,5,4,0,6,0,1,0.56,0.5303,0.88,0.2537,0,4,4
3533,2011-05-28 05:00:00,3440,2,0,5,5,0,6,0,1,0.56,0.5303,0.88,0.2239,4,3,7
3534,2011-05-28 06:00:00,3441,2,0,5,6,0,6,0,1,0.58,0.5455,0.83,0.2537,3,16,19
3535,2011-05-28 07:00:00,3442,2,0,5,7,0,6,0,1,0.6,0.5606,0.83,0.2537,17,33,50
3536,2011-05-28 08:00:00,3443,2,0,5,8,0,6,0,1,0.62,0.5909,0.78,0.19399999999999998,27,75,102
3537,2011-05-28 09:00:00,3444,2,0,5,9,0,6,0,1,0.64,0.6061,0.73,0.2537,61,116,177
3538,2011-05-28 10:00:00,3445,2,0,5,10,0,6,0,1,0.7,0.6515,0.65,0.2239,110,166,276
3539,2011-05-28 11:00:00,3446,2,0,5,11,0,6,0,1,0.7,0.6515,0.65,0.2239,171,178,349
3540,2011-05-28 12:00:00,3447,2,0,5,12,0,6,0,1,0.72,0.6667,0.58,0.2537,145,213,358
3541,2011-05-28 13:00:00,3448,2,0,5,13,0,6,0,1,0.72,0.6818,0.62,0.2239,168,217,385
3542,2011-05-28 14:00:00,3449,2,0,5,14,0,6,0,1,0.74,0.6818,0.58,0.2239,172,210,382
3543,2011-05-28 15:00:00,3450,2,0,5,15,0,6,0,1,0.74,0.6818,0.55,0.2239,187,187,374
3544,2011-05-28 16:00:00,3451,2,0,5,16,0,6,0,1,0.76,0.6970000000000001,0.55,0.2836,201,201,402
3545,2011-05-28 17:00:00,3452,2,0,5,17,0,6,0,1,0.74,0.6818,0.55,0.2985,180,161,341
3546,2011-05-28 18:00:00,3453,2,0,5,18,0,6,0,1,0.72,0.6818,0.62,0.2537,173,212,385
3547,2011-05-28 19:00:00,3454,2,0,5,19,0,6,0,1,0.7,0.6515,0.65,0.19399999999999998,99,153,252
3548,2011-05-28 20:00:00,3455,2,0,5,20,0,6,0,1,0.7,0.6515,0.65,0.2239,68,128,196
3549,2011-05-28 21:00:00,3456,2,0,5,21,0,6,0,1,0.66,0.6212,0.74,0.2985,87,114,201
3550,2011-05-28 22:00:00,3457,2,0,5,22,0,6,0,1,0.66,0.6061,0.78,0.2239,46,115,161
3551,2011-05-28 23:00:00,3458,2,0,5,23,0,6,0,1,0.64,0.5758,0.83,0.19399999999999998,44,81,125
3552,2011-05-29 00:00:00,3459,2,0,5,0,0,0,0,1,0.64,0.5758,0.83,0.2239,32,51,83
3553,2011-05-29 01:00:00,3460,2,0,5,1,0,0,0,1,0.62,0.5606,0.88,0.1642,17,49,66
3554,2011-05-29 02:00:00,3461,2,0,5,2,0,0,0,1,0.62,0.5606,0.88,0.1045,12,49,61
3555,2011-05-29 03:00:00,3462,2,0,5,3,0,0,0,1,0.62,0.5606,0.88,0.1045,2,24,26
3556,2011-05-29 04:00:00,3463,2,0,5,4,0,0,0,1,0.6,0.5455,0.88,0.0896,13,10,23
3557,2011-05-29 05:00:00,3464,2,0,5,5,0,0,0,1,0.6,0.5152,0.94,0.1642,3,3,6
3558,2011-05-29 06:00:00,3465,2,0,5,6,0,0,0,2,0.62,0.5606,0.88,0.19399999999999998,5,10,15
3559,2011-05-29 07:00:00,3466,2,0,5,7,0,0,0,2,0.62,0.5606,0.88,0.2537,13,17,30
3560,2011-05-29 08:00:00,3467,2,0,5,8,0,0,0,2,0.62,0.5606,0.88,0.2239,34,62,96
